"externalPackageName","numberOfArtifacts","sumNumberOfPackages","minNumberOfPackages","maxNumberOfPackages","medNumberOfPackages","avgNumberOfPackages","stdNumberOfPackages","minNumberOfPackagesPercentage","maxNumberOfPackagesPercentage","medNumberOfPackagesPercentage","avgNumberOfPackagesPercentage","stdNumberOfPackagesPercentage","sumNumberOfTypes","minNumberOfTypes","maxNumberOfTypes","medNumberOfTypes","avgNumberOfTypes","stdNumberOfTypes","minNumberOfTypesPercentage","maxNumberOfTypesPercentage","medNumberOfTypesPercentage","avgNumberOfTypesPercentage","stdNumberOfTypesPercentage","someArtifactNames","Source Cypher File: External_Dependencies/External_package_usage_spread.cypher"
"org.springframework.core.type",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,2,2,2,2,2,0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0,"axon-spring-boot-autoconfigure-4.10.1",""
"org.springframework.transaction",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,"axon-spring-boot-autoconfigure-4.10.1",""
"org.springframework.util",1,1,1,1,1,1,0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0,1,1,1,1,1,0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,"axon-spring-boot-autoconfigure-4.10.1",""
"org.testcontainers.containers",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,3,3,3,3,3,0,3.4482758620689653,3.4482758620689653,3.4482758620689653,3.4482758620689653,0,"axon-test-4.10.1",""
"org.testcontainers.containers.wait.strategy",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,3,3,3,3,3,0,3.4482758620689653,3.4482758620689653,3.4482758620689653,3.4482758620689653,0,"axon-test-4.10.1",""
"org.testcontainers.utility",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,3,3,3,3,3,0,3.4482758620689653,3.4482758620689653,3.4482758620689653,3.4482758620689653,0,"axon-test-4.10.1",""
"reactor.core",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.12706480304955528,0.12706480304955528,0.12706480304955528,0.12706480304955528,0,"axon-messaging-4.10.1",""
"reactor.core.scheduler",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,2,2,2,2,2,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,"axon-server-connector-4.10.1",""
"reactor.util.concurrent",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,2,2,2,2,2,0,0.25412960609911056,0.25412960609911056,0.25412960609911056,0.25412960609911056,0,"axon-messaging-4.10.1",""
"reactor.util.context",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,2,2,2,2,2,0,0.25412960609911056,0.25412960609911056,0.25412960609911056,0.25412960609911056,0,"axon-messaging-4.10.1",""
