"artifactName","fullPackageName","externalPackageName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfTypesInPackage","externalTypeNames","packageName","Source Cypher File: External_Dependencies/External_package_usage_per_artifact_and_package.cypher"
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","com.fasterxml.jackson.databind",2,10,29,"ObjectMapper","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","jakarta.persistence",2,2,29,"EntityManagerFactory","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.springframework.boot.autoconfigure.orm.jpa",2,2,29,"HibernateJpaAutoConfiguration","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","com.fasterxml.jackson.dataformat.cbor.databind",2,8,29,"CBORMapper","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","com.thoughtworks.xstream",2,8,29,"XStream","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.slf4j",2,3,29,"Logger,LoggerFactory","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.axonframework.metrics",2,8,29,"MetricsConfigurerModule,GlobalMetricRegistry","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.axonframework.spring.eventsourcing",2,10,29,"SpringAggregateSnapshotter,SpringAggregateSnapshotter$Builder","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.axonframework.spring.config.annotation",2,7,29,"SpringParameterResolverFactoryBean,HandlerDefinitionFactoryBean","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig.legacyjpa","javax.persistence",2,2,2,"EntityManagerFactory","legacyjpa",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.service.connection","org.springframework.boot.docker.compose.service.connection",2,5,5,"DockerComposeConnectionDetailsFactory,DockerComposeConnectionSource","connection",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.service.connection","org.slf4j",2,3,5,"Logger,LoggerFactory","connection",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.service.connection","org.springframework.boot.docker.compose.core",2,5,5,"RunningService,ConnectionPorts","connection",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.util","org.springframework.boot.autoconfigure",2,3,9,"AutoConfigurationPackages","util",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.util","org.springframework.core.type",2,4,9,"AnnotatedTypeMetadata,AnnotationMetadata","util",""
"axon-test-4.10.3","org.axonframework.test.aggregate","org.junit.runners.model",2,7,19,"Statement","aggregate",""
"axon-test-4.10.3","org.axonframework.test.aggregate","org.slf4j",2,10,19,"Logger,LoggerFactory","aggregate",""
"axon-test-4.10.3","org.axonframework.test.matchers","org.slf4j",2,3,24,"Logger,LoggerFactory","matchers",""
"axon-tracing-opentelemetry-4.10.3","org.axonframework.tracing.opentelemetry","io.opentelemetry.context",2,7,5,"Context,Scope","opentelemetry",""
"axon-tracing-opentelemetry-4.10.3","org.axonframework.tracing.opentelemetry","org.slf4j",2,7,5,"LoggerFactory,Logger","opentelemetry",""
"axon-disruptor-4.10.3","org.axonframework.disruptor.commandhandling","WeakValue",1,2,22,"WeakValue","commandhandling",""
"axon-eventsourcing-4.10.3","org.axonframework.eventsourcing.eventstore.jpa","javax.persistence",1,1,7,"Index","jpa",""
"axon-messaging-4.10.3","org.axonframework.commandhandling.distributed","com.fasterxml.jackson.annotation",1,2,26,"JsonTypeInfo$Id","distributed",""
"axon-messaging-4.10.3","org.axonframework.common.caching","javax.cache",1,13,15,"Cache","caching",""
"axon-messaging-4.10.3","org.axonframework.common.caching","org.ehcache.core",1,13,15,"Ehcache","caching",""
"axon-messaging-4.10.3","org.axonframework.common.caching","org.ehcache.config",1,2,15,"CacheRuntimeConfiguration","caching",""
"axon-messaging-4.10.3","org.axonframework.deadline.dbscheduler","com.github.kagkarlsson.scheduler.task.helper",1,7,7,"Tasks$OneTimeTaskBuilder","dbscheduler",""
"axon-messaging-4.10.3","org.axonframework.deadline.quartz","org.quartz.impl.matchers",1,2,4,"GroupMatcher","quartz",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.deadletter.jpa","javax.persistence",1,3,9,"Index","jpa",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.scheduling.dbscheduler","com.github.kagkarlsson.scheduler.task.helper",1,7,7,"Tasks$OneTimeTaskBuilder","dbscheduler",""
"axon-messaging-4.10.3","org.axonframework.queryhandling","reactor.core",1,1,48,"Disposable","queryhandling",""
"axon-messaging-4.10.3","org.axonframework.serialization.json","com.fasterxml.jackson.databind.jsontype",1,2,7,"TypeDeserializer","json",""
"axon-messaging-4.10.3","org.axonframework.serialization.json","com.fasterxml.jackson.databind.module",1,3,7,"SimpleModule","json",""
"axon-messaging-4.10.3","org.axonframework.serialization.json","com.fasterxml.jackson.datatype.jsr310",1,2,7,"JavaTimeModule","json",""
"axon-messaging-4.10.3","org.axonframework.serialization.xml","org.dom4j.io",1,3,7,"STAXEventReader","xml",""
"axon-modelling-4.10.3","org.axonframework.modelling.saga.repository.jpa","javax.persistence",1,2,7,"Index","jpa",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector","io.axoniq.axonserver.connector.control",1,1,27,"ControlChannel","connector",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector","io.grpc.netty.shaded.io.netty.handler.ssl",1,2,27,"SslContextBuilder","connector",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector","io.grpc.netty.shaded.io.grpc.netty",1,1,27,"GrpcSslContexts","connector",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.command","io.axoniq.axonserver.connector.command",1,3,11,"CommandChannel","command",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.event.axon","io.axoniq.axonserver.connector.impl",1,1,31,"StreamClosedException","axon",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.event.axon","com.google.common.base",1,1,31,"Strings","axon",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.event.util","com.google.protobuf",1,4,3,"ByteString","util",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.processor","io.axoniq.axonserver.connector.admin",1,3,3,"AdminChannel","processor",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.processor","io.axoniq.axonserver.connector",1,4,3,"AxonServerConnection","processor",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.query","io.grpc.stub",1,1,21,"StreamObserver","query",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.query","io.axoniq.axonserver.connector.impl",1,2,21,"CloseAwareReplyChannel","query",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.query","reactor.core.scheduler",1,2,21,"Scheduler","query",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.query","io.grpc.netty.shaded.io.netty.util.internal",1,1,21,"OutOfDirectMemoryError","query",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.query.subscription","io.axoniq.axonserver.grpc",1,1,6,"SerializedObject","subscription",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.query.subscription","io.axoniq.axonserver.connector.query",1,20,6,"SubscriptionQueryResult","subscription",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.query.subscription","io.axoniq.axonserver.connector",1,10,6,"ResultStream","subscription",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.util","io.grpc.netty.shaded.io.netty.util.internal",1,1,26,"OutOfDirectMemoryError","util",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.actuator","org.springframework.boot.actuate.health",1,3,1,"Status","actuator",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","io.micrometer.core.instrument",1,4,29,"MeterRegistry","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","io.micrometer.core.instrument.simple",1,2,29,"SimpleMeterRegistry","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","com.github.kagkarlsson.scheduler.task",1,4,29,"Task","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","com.github.kagkarlsson.scheduler",1,3,29,"Scheduler","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.springframework.boot.autoconfigure.condition",1,2,29,"AnyNestedCondition","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.springframework.context.annotation",1,2,29,"ConfigurationCondition$ConfigurationPhase","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.jobrunr.scheduling",1,3,29,"JobScheduler","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.axonframework.spring.jdbc",1,2,29,"SpringDataSourceConnectionProvider","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","com.codahale.metrics",1,6,29,"MetricRegistry","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.springframework.boot.actuate.health",1,1,29,"SimpleStatusAggregator","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.springframework.transaction",1,3,29,"PlatformTransactionManager","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.axonframework.spring.messaging.unitofwork",1,2,29,"SpringTransactionManager","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","io.axoniq.axonserver.connector.impl",1,1,29,"ObjectUtils","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.axonframework.spring.saga",1,2,29,"SpringResourceInjector","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.springframework.core.annotation",1,1,29,"AnnotationAwareOrderComparator","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig.legacyjpa","org.springframework.boot.autoconfigure.orm.jpa",1,1,2,"HibernateJpaAutoConfiguration","legacyjpa",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.util","org.springframework.context",1,1,9,"ApplicationContext","util",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.util","org.axonframework.spring",1,1,9,"SpringUtils","util",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.util","org.springframework.util",1,2,9,"MultiValueMap","util",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.util","org.springframework.beans.factory.config",1,3,9,"ConfigurableListableBeanFactory","util",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.util","org.springframework.beans.factory.support",1,1,9,"BeanDefinitionRegistry","util",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.util.jpa","jakarta.persistence",1,3,1,"EntityManager","jpa",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.util.legacyjpa","javax.persistence",1,3,1,"EntityManager","legacyjpa",""
"axon-test-4.10.3","org.axonframework.test.aggregate","org.junit.runner",1,1,19,"Description","aggregate",""
"axon-test-4.10.3","org.axonframework.test.aggregate","org.junit.rules",1,1,19,"TestRule","aggregate",""
"axon-test-4.10.3","org.axonframework.test.saga","AggregateEventPublisherImpl",1,2,21,"AggregateEventPublisherImpl","saga",""
"axon-test-4.10.3","org.axonframework.test.saga","org.junit.jupiter.api",1,1,21,"Assertions","saga",""
"axon-tracing-opentelemetry-4.10.3","org.axonframework.tracing.opentelemetry","io.opentelemetry.api",1,2,5,"GlobalOpenTelemetry","opentelemetry",""
