"artifactName","packageName","typeName","sumEffectiveLinesOfMethodCode","maxEffectiveLinesOfMethodCode","methodWithMaxEffectiveLinesOfMethodCode","maxCyclomaticComplexity","methodWithMaxCyclomaticComplexity","Source Cypher File: Overview/Effective_lines_of_method_code_per_type.cypher"
"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling.dbscheduler","DbSchedulerEventScheduler$Builder",35,5,"<init>",1,"access$300",""
"axon-messaging-4.9.3","org.axonframework.serialization.json","JacksonSerializer$Builder",35,9,"build",4,"build",""
"axon-messaging-4.9.3","org.axonframework.serialization.upcasting.event","InitialEventRepresentation",35,21,"<init>",3,"<init>",""
"axon-messaging-4.9.3","org.axonframework.tracing","LoggingSpanFactory",35,5,"lambda$getSpanMessage$3",1,"lambda$null$5",""
"axon-test-4.9.3","org.axonframework.test.aggregate","AggregateTestFixture$IdentifierValidatingRepository",35,4,"validateIdentifier",4,"validateIdentifier",""
"axon-test-4.9.3","org.axonframework.test.matchers","EqualFieldsMatcher",35,17,"fieldsMatch",7,"fieldsMatch",""
"axon-test-4.9.3","org.axonframework.test.matchers","ListMatcher",35,18,"describeTo",7,"describeTo",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga","AssociationValuesImpl",34,6,"<init>",3,"remove",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository.jdbc","SagaSchema$Builder",34,9,"<init>",1,"access$700",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","GenericTrackedDomainEventMessage",34,5,"describeTo",1,"andMetaData",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","GenericEventMessage",34,6,"asEventMessage",4,"andMetaData",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","GenericSubscriptionQueryUpdateMessage",34,12,"asUpdateMessage",5,"asUpdateMessage",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore.jdbc","EventSchema",34,16,"<init>",1,"domainEventFields",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.gateway","AbstractRetryScheduler$Builder",33,6,"addNonTransientFailurePredicate",1,"access$000",""
"axon-messaging-4.9.3","org.axonframework.common.caching","EhCache3Adapter",33,6,"computeIfPresent",3,"computeIfPresent",""
"axon-messaging-4.9.3","org.axonframework.deadline.jobrunr","JobRunrDeadlineManager$Builder",33,5,"<init>",1,"spanFactory",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","MultiEventHandlerInvoker",33,7,"flatten",4,"canHandle",""
"axon-messaging-4.9.3","org.axonframework.queryhandling.annotation","MethodQueryMessageHandlerDefinition$MethodQueryMessageHandlingMember",33,12,"<init>",5,"canHandle",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","GenericAggregateFactory",33,10,"newInstance",7,"newInstance",""
"axon-messaging-4.9.3","org.axonframework.commandhandling","GenericCommandResultMessage",32,6,"asCommandResultMessage",3,"asCommandResultMessage",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed","DistributedCommandBus$Builder",32,5,"<init>",1,"build",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.gateway","CommandGatewayFactory$DispatchOnInvocationHandler",32,20,"invoke",8,"invoke",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","SimpleEventHandlerInvoker$Builder",32,5,"wrapEventMessageHandler",5,"wrapEventMessageHandler",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","GlobalSequenceTrackingToken",32,6,"equals",5,"covers",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","TrackingEventProcessor$TrackingSegmentWorker",32,12,"cleanUp",5,"cleanUp",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling.dbscheduler","DbSchedulerBinaryEventData",32,9,"equals",8,"equals",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling.quartz","FireEventJob",32,21,"execute",5,"execute",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling.quartz","QuartzEventScheduler$Builder",32,7,"validate",3,"validate",""
"axon-messaging-4.9.3","org.axonframework.lifecycle","ShutdownLatch",32,7,"initiateShutdown",4,"registerActivity",""
"axon-messaging-4.9.3","org.axonframework.messaging","GenericMessage",32,5,"<init>",2,"serializedObjectHolder",""
"axon-messaging-4.9.3","org.axonframework.serialization","SerializedMessage",32,4,"<init>",3,"getPayload",""
"axon-messaging-4.9.3","org.axonframework.serialization","ChainedConverter$RouteCalculator",32,16,"calculateRoute",7,"calculateRoute",""
"axon-configuration-4.9.3","org.axonframework.config","SagaConfigurer",32,6,"<init>",3,"verifyNotInitialized",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore.jdbc","AbstractEventTableFactory",32,16,"createDomainEventTable",1,"<init>",""
"axon-test-4.9.3","org.axonframework.test.saga","EventValidator",32,7,"assertPublishedEventsMatching",3,"assertPublishedEvents",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.gateway","AbstractRetryScheduler",31,18,"scheduleRetry",7,"scheduleRetry",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling.dbscheduler","DbSchedulerHumanReadableEventData",31,9,"equals",8,"equals",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.tokenstore.jdbc","TokenSchema$Builder",31,8,"<init>",1,"access$600",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.tokenstore.jpa","JpaTokenStore$Builder",31,4,"<init>",3,"lambda$assertNodeId$0",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.tokenstore.legacyjpa","JpaTokenStore$Builder",31,4,"<init>",3,"lambda$assertNodeId$0",""
"axon-messaging-4.9.3","org.axonframework.messaging.annotation","ClasspathHandlerDefinition",31,14,"findDelegates",5,"findDelegates",""
"axon-messaging-4.9.3","org.axonframework.messaging.annotation","ClasspathParameterResolverFactory",31,14,"findDelegates",5,"findDelegates",""
"axon-messaging-4.9.3","org.axonframework.messaging.annotation","ClasspathHandlerEnhancerDefinition",31,14,"findDelegates",5,"findDelegates",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","BatchingEventStorageEngine$Builder",31,3,"batchSize",2,"lambda$batchSize$0",""
"axon-messaging-4.9.3","org.axonframework.commandhandling","AsynchronousCommandBus$Builder",30,3,"<init>",1,"messageMonitor",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed","ConsistentHash$ConsistentHashMember",30,8,"equals",7,"equals",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed.commandfilter","CommandNameFilter",30,7,"or",13,"$deserializeLambda$",""
"axon-messaging-4.9.3","org.axonframework.common","CollectionUtils",30,13,"asCollection",7,"asCollection",""
"axon-messaging-4.9.3","org.axonframework.common","ProcessUtils",30,16,"executeWithRetry",8,"executeWithRetry",""
"axon-messaging-4.9.3","org.axonframework.deadline","GenericDeadlineMessage",30,3,"<init>",2,"asDeadlineMessage",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","SubscribingEventProcessor",30,9,"process",5,"process",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.pooled","SplitTask",30,8,"lambda$splitAndRelease$2",2,"task",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.pooled","ClaimTask",30,17,"task",4,"task",""
"axon-messaging-4.9.3","org.axonframework.messaging.annotation","AnnotatedHandlerAttributes",30,9,"constructHandlerAttributesFor",6,"equals",""
"axon-messaging-4.9.3","org.axonframework.messaging.annotation","MultiHandlerDefinition",30,8,"flatten",3,"createHandler",""
"axon-messaging-4.9.3","org.axonframework.serialization","ChainedConverter",30,7,"<init>",4,"isContinuous",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository.jdbc","PostgresSagaSqlSchema",29,9,"sql_loadSaga",2,"sql_loadSaga",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.gateway","RetryingCallback",29,13,"onResult",7,"onResult",""
"axon-messaging-4.9.3","org.axonframework.deadline","SimpleDeadlineManager$Builder",29,7,"<init>",1,"scopeAwareProvider",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling.java","SimpleEventScheduler",29,7,"<init>",4,"cancelSchedule",""
"axon-messaging-4.9.3","org.axonframework.messaging.unitofwork","CurrentUnitOfWork",29,8,"clear",6,"clear",""
"axon-messaging-4.9.3","org.axonframework.serialization","LazyDeserializingObject",29,8,"<init>",2,"isDeserialized",""
"axon-configuration-4.9.3","org.axonframework.config","EventProcessingConfigurer",29,4,"lambda$registerPooledStreamingEventProcessor$5",3,"lambda$registerPooledStreamingEventProcessor$5",""
"axon-configuration-4.9.3","org.axonframework.config","Configurer",29,3,"start",1,"configureMessageMonitor",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","AbstractEventStorageEngine$Builder",29,5,"validate",3,"validate",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","SequenceEventStorageEngine",29,4,"readEvents",2,"readSnapshot",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","SequenceEventStorageEngine$ConcatenatingDomainEventStream",29,6,"<init>",3,"initActiveIfRequired",""
"axon-test-4.9.3","org.axonframework.test.aggregate","AggregateTestFixture$InMemoryRepository",29,12,"load",10,"load",""
"axon-test-4.9.3","org.axonframework.test.utils","RecordingCommandBus",29,7,"dispatch",3,"isSubscribed",""
"axon-modelling-4.9.3","org.axonframework.modelling.command","AggregateScopeDescriptor",28,7,"equals",6,"equals",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.callbacks","FutureCallback",28,9,"awaitCompletion",4,"getResult",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.deadletter","SequenceIdentifierCache",28,9,"markNotEnqueued",4,"markNotEnqueued",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.interceptors","EventLoggingInterceptor",28,14,"lambda$handle$1",6,"lambda$handle$1",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling.jobrunr","JobRunrEventScheduler$Builder",28,4,"validate",1,"jobName",""
"axon-messaging-4.9.3","org.axonframework.messaging.unitofwork","UnitOfWork",28,8,"attachTransaction",3,"isCurrent",""
"axon-test-4.9.3","org.axonframework.test.matchers","MapEntryMatcher",28,14,"matchesSafely",6,"matchesSafely",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga","SagaMethodMessageHandlerDefinition",27,13,"wrapHandler",6,"instantiateAssociationResolver",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","MultiStreamableMessageSource$Builder",27,6,"messageSources",2,"messageSources",""
"axon-messaging-4.9.3","org.axonframework.messaging","MessageDecorator",27,10,"describeTo",1,"getPayloadType",""
"axon-messaging-4.9.3","org.axonframework.messaging.annotation","InterceptorChainParameterResolverFactory",27,7,"callWithInterceptorChain",4,"matches",""
"axon-messaging-4.9.3","org.axonframework.serialization","GapAwareTrackingTokenConverter",27,11,"marshal",3,"canConvert",""
"axon-messaging-4.9.3","org.axonframework.serialization","SerializedObjectHolder",27,12,"serializePayload",3,"serializePayload",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","AggregateSnapshotter",27,14,"createSnapshot",4,"createSnapshot",""
"axon-test-4.9.3","org.axonframework.test.deadline","ScheduledDeadlineInfo",27,8,"<init>",6,"equals",""
"axon-modelling-4.9.3","org.axonframework.modelling.command","LockAwareAggregate",26,4,"execute",1,"isDeleted",""
"axon-modelling-4.9.3","org.axonframework.modelling.command.inspection","AggregateMemberAnnotatedChildEntityCollectionDefinition",26,9,"resolveCommandTarget",4,"extractChildEntityModel",""
"axon-modelling-4.9.3","org.axonframework.modelling.command.inspection","AnnotatedAggregateMetaModelFactory",26,6,"createModel",2,"createModel",""
"axon-messaging-4.9.3","org.axonframework.commandhandling","GenericCommandMessage",26,6,"asCommandMessage",3,"asCommandMessage",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed.commandfilter","DenyCommandNameFilter",26,6,"equals",4,"equals",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.gateway","AbstractCommandGateway",26,6,"send",2,"send",""
"axon-messaging-4.9.3","org.axonframework.common","TypeReflectionUtils$VarMap",26,14,"map",7,"map",""
"axon-messaging-4.9.3","org.axonframework.common.caching","EhCacheAdapter$CacheEventListenerAdapter",26,4,"<init>",2,"notifyElementExpired",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","AbstractEventEntry",26,10,"<init>",2,"<init>",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.async","PropertySequencingPolicy$Builder",26,5,"propertyName",1,"access$100",""
"axon-messaging-4.9.3","org.axonframework.messaging","RemoteExceptionDescription",26,6,"equals",4,"equals",""
"axon-messaging-4.9.3","org.axonframework.messaging.responsetypes","PublisherResponseType",26,15,"convert",8,"convert",""
"axon-messaging-4.9.3","org.axonframework.serialization.xml","XStreamSerializer$Builder",26,4,"build",2,"build",""
"axon-disruptor-4.9.3","org.axonframework.disruptor.commandhandling","DisruptorUnitOfWork",26,7,"reset",2,"reset",""
"axon-disruptor-4.9.3","org.axonframework.disruptor.commandhandling","BlacklistDetectingCallback",26,18,"onResult",8,"onResult",""
"axon-test-4.9.3","org.axonframework.test.server","AxonServerSEContainer",26,8,"equals",6,"equals",""
"axon-modelling-4.9.3","org.axonframework.modelling.command","LockingRepository$Builder",25,3,"<init>",1,"spanFactory",""
"axon-modelling-4.9.3","org.axonframework.modelling.command.inspection","AnnotatedAggregate$LazyIdentifierDomainEventMessage",25,7,"andMetaData",2,"andMetaData",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga","SagaLifecycle",25,7,"execute",5,"execute",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository","AssociationValueMap$AssociationValueComparator",25,22,"compare",16,"compare",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository.jdbc","SagaSchema",25,10,"<init>",1,"associationKeyColumn",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed","SimpleMember",25,6,"equals",6,"equals",""
"axon-messaging-4.9.3","org.axonframework.common.caching","JCacheAdapter",25,6,"computeIfPresent",3,"computeIfPresent",""
"axon-messaging-4.9.3","org.axonframework.common.caching","EhCacheAdapter",25,6,"computeIfPresent",3,"computeIfPresent",""
"axon-messaging-4.9.3","org.axonframework.common.caching","JCacheAdapter$JCacheListenerAdapter",25,4,"onRemoved",2,"onRemoved",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","TrackingEventProcessor$MergeSegmentInstruction",25,20,"runSafe",5,"runSafe",""
"axon-messaging-4.9.3","org.axonframework.serialization.upcasting.event","UpcastedEventRepresentation",25,8,"<init>",2,"getMetaData",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","AbstractSnapshotter$Builder",25,4,"<init>",1,"spanFactory",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga","AnnotatedSagaManager",24,7,"getSagaCreationPolicy",2,"lambda$getSagaCreationPolicy$1",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository.jdbc","JdbcSagaStore$Builder",24,4,"dataSource",2,"validate",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.gateway","CommandGatewayFactory$DispatchOnInvocationHandler$Builder",24,2,"forceCallbacks",1,"access$1300",""
"axon-messaging-4.9.3","org.axonframework.common.property","PropertyAccessStrategy",24,7,"<clinit>",3,"getProperty",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","EventUtils",24,9,"lambda$upcastAndDeserializeTrackedEvents$1",3,"asTrackedEventMessage",""
"axon-messaging-4.9.3","org.axonframework.serialization.xml","XStreamSerializer",24,6,"doDeserialize",3,"doDeserialize",""
"axon-modelling-4.9.3","org.axonframework.modelling.command.inspection","AggregateMemberAnnotatedChildEntityMapDefinition",23,6,"resolveCommandTarget",4,"extractChildEntityModel",""
"axon-messaging-4.9.3","org.axonframework.common","BuilderUtils",23,2,"assertNonNull",2,"lambda$assertStrictPositive$3",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","DefaultEventProcessorSpanFactory",23,9,"createProcessEventSpan",5,"createProcessEventSpan",""
"axon-messaging-4.9.3","org.axonframework.messaging.annotation","MessageHandlerInterceptorDefinition$ResultHandlingInterceptorMember",23,8,"<init>",4,"handle",""
"axon-messaging-4.9.3","org.axonframework.messaging.deadletter","ThrowableCause",23,6,"equals",6,"equals",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","GenericStreamingQueryMessage",23,3,"withMetaData",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","GenericQueryMessage",23,8,"describeTo",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.serialization","SimpleSerializedObject",23,7,"equals",7,"equals",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","DefaultSnapshotterSpanFactory",23,8,"createCreateSnapshotSpan",2,"createSpanName",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","AbstractSnapshotTrigger",23,6,"prepareSnapshotScheduling",3,"eventHandled",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.conflictresolution","DefaultConflictResolver",23,7,"detectConflicts",4,"detectConflicts",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","FilteringDomainEventStream",23,9,"hasNext",4,"hasNext",""
"axon-test-4.9.3","org.axonframework.test.aggregate","StubAggregateLifecycle",23,4,"close",2,"close",""
"axon-modelling-4.9.3","org.axonframework.modelling.command","VersionedAggregateIdentifier",22,6,"equals",6,"equals",""
"axon-messaging-4.9.3","org.axonframework.common","ObjectUtils",22,3,"getOrDefault",3,"getNonEmptyOrDefault",""
"axon-messaging-4.9.3","org.axonframework.common","IdentifierFactory",22,12,"<clinit>",3,"<clinit>",""
"axon-messaging-4.9.3","org.axonframework.deadline","DefaultDeadlineManagerSpanFactory",22,6,"<init>",1,"lambda$createCancelAllWithinScopeSpan$3",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","WrappedTrackerStatus",22,6,"equals",4,"equals",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.pooled","Coordinator$RunState",22,6,"<init>",3,"attemptStop",""
"axon-messaging-4.9.3","org.axonframework.messaging","SimpleHandlerAttributes",22,7,"mergedWith",4,"equals",""
"axon-messaging-4.9.3","org.axonframework.messaging.annotation","MultiParameterResolverFactory",22,8,"flatten",3,"createInstance",""
"axon-messaging-4.9.3","org.axonframework.messaging.responsetypes","ConvertingResponseMessage",22,4,"getPayload",3,"getPayload",""
"axon-messaging-4.9.3","org.axonframework.serialization","CachingSupplier",22,5,"<init>",2,"of",""
"axon-messaging-4.9.3","org.axonframework.tracing","NestingSpanFactory",22,6,"<init>",4,"createHandlerSpan",""
"axon-configuration-4.9.3","org.axonframework.config","ConfigurationScopeAwareProvider",22,8,"retrieveSagaManagers",2,"retrieveSagaManagers",""
"axon-test-4.9.3","org.axonframework.test.saga","RecordingListenerInvocationErrorHandler",22,7,"<init>",4,"onError",""
"axon-modelling-4.9.3","org.axonframework.modelling.command","AggregateLifecycle",21,7,"execute",5,"execute",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed","CommandCallbackRepository",21,12,"cancelCallbacksForChannel",3,"cancelCallbacksForChannel",""
"axon-messaging-4.9.3","org.axonframework.common","DateTimeUtils",21,17,"<clinit>",1,"<clinit>",""
"axon-messaging-4.9.3","org.axonframework.common.digest","Digester",21,7,"pad",3,"pad",""
"axon-messaging-4.9.3","org.axonframework.common.jpa","PagingJpaQueryIterable$PagingIterator",21,6,"lambda$refreshPageIfNecessary$0",3,"next",""
"axon-messaging-4.9.3","org.axonframework.common.legacyjpa","PagingJpaQueryIterable$PagingIterator",21,6,"lambda$refreshPageIfNecessary$0",3,"next",""
"axon-messaging-4.9.3","org.axonframework.common.lock","PessimisticLockFactory$Builder",21,5,"<init>",3,"acquireAttempts",""
"axon-messaging-4.9.3","org.axonframework.deadline","SimpleDeadlineManager$DeadlineId",21,8,"equals",7,"equals",""
"axon-messaging-4.9.3","org.axonframework.deadline","AbstractDeadlineManager",21,5,"processDispatchInterceptors",2,"processDispatchInterceptors",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","DefaultEventProcessorSpanFactory$Builder",21,4,"validate",2,"validate",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.tokenstore.jdbc","TokenSchema",21,9,"<init>",1,"ownerColum",""
"axon-messaging-4.9.3","org.axonframework.messaging","Scope",21,8,"endScope",4,"endScope",""
"axon-messaging-4.9.3","org.axonframework.messaging.annotation","MultiHandlerEnhancerDefinition",21,8,"flatten",3,"flatten",""
"axon-messaging-4.9.3","org.axonframework.messaging.annotation","ResultParameterResolverFactory",21,7,"callWithResult",5,"ignoringResultParameters",""
"axon-messaging-4.9.3","org.axonframework.messaging.unitofwork","UnitOfWork$Phase",21,9,"<clinit>",2,"isAfter",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","GenericSubscriptionQueryMessage",21,3,"andMetaData",1,"withMetaData",""
"axon-messaging-4.9.3","org.axonframework.serialization","GapAwareTrackingTokenConverter$ReflectivelyConstructedGapSetConverter",21,15,"unmarshal",4,"unmarshal",""
"axon-messaging-4.9.3","org.axonframework.tracing","TracingHandlerEnhancerDefinition",21,7,"wrapHandler",4,"wrapHandler",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","EventStreamUtils",21,9,"lambda$upcastAndDeserializeDomainEvents$1",2,"lambda$upcastAndDeserializeDomainEvents$1",""
"axon-modelling-4.9.3","org.axonframework.modelling.command.inspection","AnnotatedChildEntity",20,10,"<init>",2,"<init>",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.metamodel","AnnotationSagaMetaModelFactory",20,6,"<init>",1,"doCreateModel",""
"axon-messaging-4.9.3","org.axonframework.commandhandling","DefaultCommandBusSpanFactory",20,5,"createHandleCommandSpan",3,"createHandleCommandSpan",""
"axon-messaging-4.9.3","org.axonframework.common","Assert",20,3,"isTrue",3,"isTrue",""
"axon-messaging-4.9.3","org.axonframework.common.jdbc","PagingJdbcIterable$PagingIterator",20,6,"refreshPageIfNecessary",3,"next",""
"axon-messaging-4.9.3","org.axonframework.deadline","DefaultDeadlineManagerSpanFactory$Builder",20,4,"validate",1,"access$200",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.tokenstore","TokenStore",20,4,"initializeTokenSegments",2,"initializeSegment",""
"axon-messaging-4.9.3","org.axonframework.messaging.deadletter","ShouldEnqueue",20,6,"equals",4,"equals",""
"axon-messaging-4.9.3","org.axonframework.serialization.upcasting.event","EventTypeUpcaster",20,6,"<init>",3,"canUpcast",""
"axon-messaging-4.9.3","org.axonframework.tracing","LoggingSpanFactory$Slf4jSpan",20,6,"<init>",2,"end",""
"axon-configuration-4.9.3","org.axonframework.config","MessageHandlerRegistrar",20,6,"<init>",2,"shutdown",""
"axon-configuration-4.9.3","org.axonframework.config","Component",20,6,"get",2,"update",""
"axon-configuration-4.9.3","org.axonframework.config","LifecycleOperations",20,6,"lambda$onStart$0",2,"lambda$onStart$0",""
"axon-test-4.9.3","org.axonframework.test.matchers","SequenceMatcher",20,16,"matchesList",8,"matchesList",""
"axon-test-4.9.3","org.axonframework.test.saga","SagaTestFixture$AggregateEventPublisherImpl",20,8,"publish",2,"publish",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.metamodel","AnnotationSagaMetaModelFactory$InspectedSagaModel",19,6,"resolveAssociation",3,"resolveAssociation",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository","AssociationValueMap",19,8,"findSagas",5,"findSagas",""
"axon-messaging-4.9.3","org.axonframework.commandhandling","MethodCommandHandlerDefinition$MethodCommandMessageHandlingMember",19,13,"<init>",10,"<init>",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.callbacks","FailureLoggingCallback",19,5,"onResult",2,"onResult",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.gateway","DefaultCommandGateway$Builder",19,3,"commandCallback",1,"dispatchInterceptors",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling.java","SimpleEventScheduler$PublishEventTask",19,9,"run",2,"createMessage",""
"axon-messaging-4.9.3","org.axonframework.messaging","Headers",19,13,"defaultHeaders",2,"defaultHeaders",""
"axon-messaging-4.9.3","org.axonframework.messaging.interceptors","LoggingInterceptor",19,10,"handle",4,"handle",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","SimpleQueryUpdateEmitter$Builder",19,6,"<init>",1,"spanFactory",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","QueryUpdateEmitter",19,3,"emit",3,"lambda$emit$0",""
"axon-configuration-4.9.3","org.axonframework.config","AxonIQConsoleModule",19,7,"consoleClientVersion",3,"maybeLogConsoleIsAvailable",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","IteratorBackedDomainEventStream",19,6,"next",3,"hasNext",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","DomainEventStream",19,3,"concat",2,"remove",""
"axon-test-4.9.3","org.axonframework.test.matchers","Matchers",19,2,"<init>",1,"payloadsMatching",""
"axon-test-4.9.3","org.axonframework.test.saga","RepositoryContentValidator",19,6,"assertNoAssociationPresent",3,"assertNoAssociationPresent",""
"axon-test-4.9.3","org.axonframework.test.eventscheduler","StubScheduleToken",19,6,"equals",6,"equals",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository","CachingSagaStore$Builder",18,4,"validate",1,"delegateSagaStore",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository.inmemory","InMemorySagaStore",18,6,"findSagas",1,"insertSaga",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.gateway","CommandGatewayFactory$GatewayInvocationHandler$Builder",18,2,"dispatchers",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","GenericTrackedEventMessage",18,5,"describeTo",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.deadletter.jdbc","DefaultDeadLetterStatementFactory$Builder",18,3,"eventSerializer",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.deadletter.jdbc","DefaultDeadLetterJdbcConverter$Builder",18,3,"validate",1,"validate",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.replay","GenericResetContext",18,5,"asResetContext",3,"asResetContext",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling.java","SimpleEventScheduler$Builder",18,3,"validate",1,"validate",""
"axon-messaging-4.9.3","org.axonframework.messaging.interceptors","JSR303ViolationException",18,14,"convert",4,"convert",""
"axon-messaging-4.9.3","org.axonframework.messaging.interceptors.legacyvalidation","JSR303ViolationException",18,14,"convert",4,"convert",""
"axon-messaging-4.9.3","org.axonframework.serialization","SimpleSerializedType",18,6,"equals",6,"equals",""
"axon-messaging-4.9.3","org.axonframework.serialization","ChainedConverter$Route",18,5,"<init>",1,"access$300",""
"axon-messaging-4.9.3","org.axonframework.tracing","NestingSpanFactory$Builder",18,3,"<init>",1,"<init>",""
"axon-disruptor-4.9.3","org.axonframework.disruptor.commandhandling","FirstLevelCache",18,4,"<init>",2,"processQueue",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","FilteringEventStorageEngine",18,4,"<init>",1,"readEvents",""
"axon-test-4.9.3","org.axonframework.test.matchers","ListWithAnyOfMatcher",18,12,"matchesList",5,"matchesList",""
"axon-modelling-4.9.3","org.axonframework.modelling.command","AggregateAnnotationCommandHandler$AggregateCreateOrUpdateCommandHandler",17,9,"handle",2,"handle",""
"axon-modelling-4.9.3","org.axonframework.modelling.command","ForwardMatchingInstances",17,6,"initialize",2,"lambda$initialize$1",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga","PayloadAssociationResolver",17,9,"createProperty",5,"createProperty",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository.jdbc","Oracle11SagaSqlSchema",17,9,"sql_createTableAssocValueEntry",3,"sql_createTableAssocValueEntry",""
