"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityKCoreDecompositionValue",7,11,"org.axonframework.test,org.axonframework.test.matchers,org.axonframework.test.deadline,org.axonframework.common.legacyjpa,org.axonframework.common.lock,org.axonframework.common.stream,org.axonframework.eventhandling.async,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.eventhandling.tokenstore.legacyjpa,org.axonframework.modelling.command.legacyjpa,org.axonframework.modelling.saga.repository.legacyjpa","test,matchers,deadline,legacyjpa,lock,stream,async,jpa",""
"communityKCoreDecompositionValue",11,16,"org.axonframework.test.aggregate,org.axonframework.eventsourcing,org.axonframework.eventsourcing.eventstore,org.axonframework.commandhandling,org.axonframework.common,org.axonframework.deadline,org.axonframework.eventhandling,org.axonframework.messaging,org.axonframework.messaging.annotation,org.axonframework.messaging.unitofwork,org.axonframework.serialization,org.axonframework.tracing,org.axonframework.modelling.command,org.axonframework.modelling.command.inspection,org.axonframework.springboot.autoconfig,org.axonframework.config","aggregate,eventsourcing,eventstore,commandhandling,common,deadline,eventhandling,messaging,annotation,unitofwork,serialization,tracing,command,inspection,autoconfig,config",""
"communityKCoreDecompositionValue",9,16,"org.axonframework.test.saga,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.query.subscription,org.axonframework.eventsourcing.conflictresolution,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.eventsourcing.snapshotting,org.axonframework.commandhandling.gateway,org.axonframework.common.annotation,org.axonframework.deadline.dbscheduler,org.axonframework.deadline.jobrunr,org.axonframework.eventhandling.scheduling.jobrunr,org.axonframework.eventhandling.tokenstore,org.axonframework.messaging.responsetypes,org.axonframework.util,org.axonframework.modelling.saga,org.axonframework.springboot.autoconfig.legacyjpa","saga,util,subscription,conflictresolution,jdbc,snapshotting,gateway,annotation,dbscheduler,jobrunr,tokenstore,responsetypes,legacyjpa",""
"communityKCoreDecompositionValue",2,7,"org.axonframework.test.server,org.axonframework.axonserver.connector.heartbeat.source,org.axonframework.axonserver.connector.heartbeat.connection.checker,org.axonframework.actuator.axonserver,org.axonframework.springboot.util.legacyjpa,org.axonframework.springboot.util.jpa,org.axonframework.springboot.service.connection","server,source,checker,axonserver,legacyjpa,jpa,connection",""
"communityKCoreDecompositionValue",5,10,"org.axonframework.test.utils,org.axonframework.test.eventscheduler,org.axonframework.eventsourcing.eventstore.jdbc.statements,org.axonframework.common.caching,org.axonframework.common.property,org.axonframework.eventhandling.gateway,org.axonframework.eventhandling.replay,org.axonframework.messaging.correlation,org.axonframework.modelling.saga.metamodel,org.axonframework.springboot.util","utils,eventscheduler,statements,caching,property,gateway,replay,correlation,metamodel,util",""
"communityKCoreDecompositionValue",10,16,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector.event.axon,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.eventstore.legacyjpa,org.axonframework.commandhandling.distributed,org.axonframework.common.jdbc,org.axonframework.common.transaction,org.axonframework.eventhandling.pooled,org.axonframework.lifecycle,org.axonframework.messaging.interceptors,org.axonframework.monitoring,org.axonframework.queryhandling,org.axonframework.serialization.upcasting.event,org.axonframework.disruptor.commandhandling","connector,query,command,axon,jpa,legacyjpa,distributed,jdbc,transaction,pooled,lifecycle,interceptors,monitoring,queryhandling,event,commandhandling",""
"communityKCoreDecompositionValue",4,7,"org.axonframework.axonserver.connector.heartbeat,org.axonframework.axonserver.connector.event.util,org.axonframework.queryhandling.registration,org.axonframework.serialization.json,org.axonframework.modelling.saga.repository.inmemory,org.axonframework.springboot,org.axonframework.tracing.opentelemetry","heartbeat,util,registration,json,inmemory,springboot,opentelemetry",""
"communityKCoreDecompositionValue",8,17,"org.axonframework.axonserver.connector.processor,org.axonframework.common.io,org.axonframework.common.jpa,org.axonframework.deadline.quartz,org.axonframework.eventhandling.deadletter,org.axonframework.eventhandling.deadletter.jdbc,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.eventhandling.scheduling,org.axonframework.eventhandling.scheduling.dbscheduler,org.axonframework.eventhandling.scheduling.java,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.messaging.deadletter,org.axonframework.serialization.xml,org.axonframework.modelling.saga.repository,org.axonframework.modelling.saga.repository.jdbc,org.axonframework.modelling.saga.repository.jpa","processor,io,jpa,quartz,deadletter,jdbc,legacyjpa,scheduling,dbscheduler,java,xml,repository",""
"communityKCoreDecompositionValue",3,6,"org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.commandhandling.distributed.commandfilter,org.axonframework.common.digest,org.axonframework.deadline.annotation,org.axonframework.eventhandling.interceptors,org.axonframework.messaging.interceptors.legacyvalidation","inmemory,commandfilter,digest,annotation,interceptors,legacyvalidation",""
"communityKCoreDecompositionValue",6,5,"org.axonframework.commandhandling.callbacks,org.axonframework.eventhandling.tokenstore.inmemory,org.axonframework.eventhandling.tokenstore.jdbc,org.axonframework.queryhandling.annotation,org.axonframework.tracing.attributes","callbacks,inmemory,jdbc,annotation,attributes",""
"communityKCoreDecompositionValue",1,3,"org.axonframework.serialization.converters,org.axonframework.serialization.upcasting,org.axonframework.actuator","converters,upcasting,actuator",""
