"artifactName","packageName","typeName","sumEffectiveLinesOfMethodCode","maxEffectiveLinesOfMethodCode","methodWithMaxEffectiveLinesOfMethodCode","maxCyclomaticComplexity","methodWithMaxCyclomaticComplexity","Source Cypher File: Overview/Effective_lines_of_method_code_per_type.cypher"
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing","AggregateSnapshotter$Builder",42,5,"buildParameterResolverFactory",3,"buildParameterResolverFactory",""
"axon-modelling-4.10.0","org.axonframework.modelling.command","AbstractRepository$Builder",42,7,"<init>",5,"inspectAggregateModel",""
"axon-modelling-4.10.0","org.axonframework.modelling.command","AggregateAnnotationCommandHandler$Builder",42,6,"validate",3,"inspectAggregateModel",""
"axon-modelling-4.10.0","org.axonframework.modelling.command","GenericJpaRepository",42,13,"doLoadWithLock",4,"doLoadWithLock",""
"axon-modelling-4.10.0","org.axonframework.modelling.command.legacyjpa","GenericJpaRepository",42,13,"doLoadWithLock",4,"doLoadWithLock",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot","TracingProperties",42,9,"<init>",1,"getNestedTimeLimit",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.deadletter.jdbc","JdbcDeadLetter",41,13,"equals",12,"equals",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.pooled","WorkPackage$Builder",41,4,"<init>",1,"access$300",""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation","HandlerComparator",41,12,"depthOf",5,"depthOf",""
"axon-configuration-4.10.0","org.axonframework.config","DefaultConfigurer$ConfigurationImpl",41,6,"onShutdown",4,"isEarlierPhaseDuringStartUp",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga","AbstractResourceInjector",41,8,"injectMethodResource",3,"injectMethodResource",""
"axon-test-4.10.0","org.axonframework.test.eventscheduler","EventSchedulerValidator",41,10,"assertScheduledEventMatching",5,"assertScheduledEventMatching",""
"axon-messaging-4.10.0","org.axonframework.deadline.jobrunr","DeadlineDetails",40,12,"serialized",1,"getDeadlineName",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore","AbstractTokenEntry",40,7,"<init>",4,"mayClaim",""
"axon-modelling-4.10.0","org.axonframework.modelling.command","AnnotationCommandTargetResolver",40,13,"resolveTarget",9,"resolveTarget",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot","EventProcessorProperties$ProcessorSettings",40,8,"<init>",6,"getThreadCount",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed","AnnotationRoutingStrategy",39,10,"createResolver",5,"doResolveRoutingKey",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.gateway","DefaultCommandGateway",39,7,"lambda$send$0",4,"asRuntime",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","AbstractEventProcessor$Builder",39,6,"<init>",3,"lambda$assertEventProcessorName$0",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.deadletter","DeadLetteredEventProcessingTask",39,11,"process",2,"onCommit",""
"axon-messaging-4.10.0","org.axonframework.messaging.unitofwork","MessageProcessingContext",39,11,"notifyHandlers",6,"notifyHandlers",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.query","AxonServerQueryBus$LocalSegmentAdapter",39,10,"stream",1,"handle",""
"axon-test-4.10.0","org.axonframework.test.eventscheduler","StubEventScheduler",39,6,"advanceToNextTrigger",4,"advanceTimeTo",""
"axon-disruptor-4.10.0","org.axonframework.disruptor.commandhandling","CommandHandlerInvoker",38,11,"onEvent",4,"onEvent",""
"axon-messaging-4.10.0","org.axonframework.commandhandling","SimpleCommandBus$Builder",38,9,"<init>",1,"build",""
"axon-messaging-4.10.0","org.axonframework.common.jdbc","ConnectionWrapperFactory",38,16,"lambda$wrap$0",12,"lambda$wrap$0",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.quartz","QuartzEventScheduler$DirectEventJobDataBinder",38,13,"toJobData",2,"fromJobData",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore.jpa","TokenEntry",38,9,"<init>",4,"mayClaim",""
"axon-messaging-4.10.0","org.axonframework.queryhandling","DefaultQueryBusSpanFactory",38,5,"<init>",2,"createScatterGatherSpan",""
"axon-messaging-4.10.0","org.axonframework.queryhandling.annotation","AnnotationQueryHandlerAdapter",38,7,"subscribe",1,"lambda$canHandle$5",""
"axon-modelling-4.10.0","org.axonframework.modelling.command.inspection","AbstractChildEntityDefinition",38,10,"extractCommandHandlerRoutingKey",5,"extractCommandHandlerRoutingKey",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga","AnnotatedSagaManager$Builder",38,6,"inspectSagaModel",5,"inspectSagaModel",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","MultiStreamableMessageSource",37,5,"openStream",4,"openStream",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore.jdbc","JdbcTokenStore$Builder",37,5,"<init>",3,"lambda$assertNodeId$0",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing","CachingEventSourcingRepository",37,10,"doLoadWithLock",5,"doLoadWithLock",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore","ConcatenatingDomainEventStream",37,16,"hasNext",13,"hasNext",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.jdbc","Oracle11EventTableFactory",37,20,"createDomainEventTable",3,"createDomainEventTable",""
"axon-messaging-4.10.0","org.axonframework.serialization","AbstractXStreamSerializer$Builder",36,8,"validate",4,"validate",""
"axon-messaging-4.10.0","org.axonframework.tracing","MultiSpanFactory",36,5,"propagateContext",2,"propagateContext",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.processor","StreamingEventProcessorInfoMessage",36,16,"describe",3,"defineMode",""
"axon-configuration-4.10.0","org.axonframework.config","LifecycleHandlerInspector",36,9,"lambda$registerLifecycleHandlers$1",3,"registerLifecycleHandlers",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga","AbstractSagaManager$Builder",36,6,"<init>",3,"newInstance",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.deadletter","DeadLetteringEventHandlerInvoker$Builder",35,7,"<init>",1,"queue",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.dbscheduler","DbSchedulerEventScheduler$Builder",35,5,"<init>",1,"access$000",""
"axon-messaging-4.10.0","org.axonframework.serialization.json","JacksonSerializer$Builder",35,9,"build",4,"build",""
"axon-messaging-4.10.0","org.axonframework.serialization.upcasting.event","InitialEventRepresentation",35,21,"<init>",3,"<init>",""
"axon-messaging-4.10.0","org.axonframework.tracing","LoggingSpanFactory",35,5,"lambda$getSpanMessage$3",1,"createDispatchSpan",""
"axon-test-4.10.0","org.axonframework.test.aggregate","AggregateTestFixture$IdentifierValidatingRepository",35,4,"load",4,"validateIdentifier",""
"axon-test-4.10.0","org.axonframework.test.matchers","ListMatcher",35,18,"describeTo",7,"describeTo",""
"axon-test-4.10.0","org.axonframework.test.matchers","EqualFieldsMatcher",35,17,"fieldsMatch",7,"fieldsMatch",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.util","AbstractQualifiedBeanCondition",35,23,"getMatchOutcome",4,"getMatchOutcome",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","GenericTrackedDomainEventMessage",34,5,"describeTo",1,"describeTo",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","GenericEventMessage",34,6,"asEventMessage",4,"andMetaData",""
"axon-messaging-4.10.0","org.axonframework.queryhandling","GenericSubscriptionQueryUpdateMessage",34,12,"asUpdateMessage",5,"asUpdateMessage",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.query","GrpcBackedResponseMessage",34,10,"<init>",5,"<init>",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.query.subscription","GrpcBackedQueryUpdateMessage",34,10,"<init>",4,"getPayload",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.jdbc","EventSchema",34,16,"<init>",1,"aggregateIdentifierColumn",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga","AssociationValuesImpl",34,6,"<init>",3,"add",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jdbc","SagaSchema$Builder",34,9,"<init>",1,"<init>",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.gateway","AbstractRetryScheduler$Builder",33,6,"addNonTransientFailurePredicate",1,"addNonTransientFailurePredicate",""
"axon-messaging-4.10.0","org.axonframework.common.caching","EhCache3Adapter",33,6,"computeIfPresent",3,"computeIfPresent",""
"axon-messaging-4.10.0","org.axonframework.deadline.jobrunr","JobRunrDeadlineManager$Builder",33,5,"<init>",1,"<init>",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","MultiEventHandlerInvoker",33,7,"flatten",4,"canHandle",""
"axon-messaging-4.10.0","org.axonframework.queryhandling.annotation","MethodQueryMessageHandlerDefinition$MethodQueryMessageHandlingMember",33,12,"<init>",5,"canHandle",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing","GenericAggregateFactory",33,10,"newInstance",7,"newInstance",""
"axon-messaging-4.10.0","org.axonframework.commandhandling","GenericCommandResultMessage",32,6,"asCommandResultMessage",3,"asCommandResultMessage",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed","DistributedCommandBus$Builder",32,5,"<init>",1,"access$200",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.gateway","CommandGatewayFactory$DispatchOnInvocationHandler",32,20,"invoke",8,"invoke",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","GlobalSequenceTrackingToken",32,6,"equals",5,"equals",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","TrackingEventProcessor$TrackingSegmentWorker",32,12,"cleanUp",5,"cleanUp",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","SimpleEventHandlerInvoker$Builder",32,5,"wrapEventMessageHandler",5,"wrapEventMessageHandler",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.quartz","QuartzEventScheduler$Builder",32,7,"validate",3,"validate",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.quartz","FireEventJob",32,21,"execute",5,"execute",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.dbscheduler","DbSchedulerBinaryEventData",32,9,"equals",8,"equals",""
"axon-messaging-4.10.0","org.axonframework.lifecycle","ShutdownLatch",32,7,"initiateShutdown",4,"registerActivity",""
"axon-messaging-4.10.0","org.axonframework.messaging","GenericMessage",32,5,"<init>",2,"getDeclaredPayloadType",""
"axon-messaging-4.10.0","org.axonframework.serialization","SerializedMessage",32,4,"<init>",3,"getPayload",""
"axon-messaging-4.10.0","org.axonframework.serialization","ChainedConverter$RouteCalculator",32,16,"calculateRoute",7,"calculateRoute",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.jdbc","AbstractEventTableFactory",32,16,"createDomainEventTable",1,"createDomainEventTable",""
"axon-configuration-4.10.0","org.axonframework.config","SagaConfigurer",32,6,"<init>",3,"verifyNotInitialized",""
"axon-test-4.10.0","org.axonframework.test.saga","EventValidator",32,7,"assertPublishedEventsMatching",3,"assertPublishedEvents",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.gateway","AbstractRetryScheduler",31,18,"scheduleRetry",7,"scheduleRetry",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.dbscheduler","DbSchedulerHumanReadableEventData",31,9,"equals",8,"equals",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore.jdbc","TokenSchema$Builder",31,8,"<init>",1,"setOwnerColum",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore.jpa","JpaTokenStore$Builder",31,4,"<init>",3,"lambda$assertNodeId$0",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore.legacyjpa","JpaTokenStore$Builder",31,4,"<init>",3,"lambda$assertNodeId$0",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore","BatchingEventStorageEngine$Builder",31,3,"batchSize",2,"lambda$batchSize$0",""
"axon-messaging-4.10.0","org.axonframework.commandhandling","AsynchronousCommandBus$Builder",30,3,"<init>",1,"transactionManager",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed","ConsistentHash$ConsistentHashMember",30,8,"equals",7,"equals",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed.commandfilter","CommandNameFilter",30,7,"or",13,"$deserializeLambda$",""
"axon-messaging-4.10.0","org.axonframework.common","CollectionUtils",30,13,"asCollection",7,"asCollection",""
"axon-messaging-4.10.0","org.axonframework.common","ProcessUtils",30,16,"executeWithRetry",8,"executeWithRetry",""
"axon-messaging-4.10.0","org.axonframework.deadline","GenericDeadlineMessage",30,3,"<init>",2,"asDeadlineMessage",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","SubscribingEventProcessor",30,9,"process",5,"process",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.pooled","ClaimTask",30,17,"task",4,"task",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.pooled","SplitTask",30,8,"lambda$splitAndRelease$2",2,"task",""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation","ClasspathHandlerDefinition",30,13,"findDelegates",5,"findDelegates",""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation","ClasspathHandlerEnhancerDefinition",30,13,"findDelegates",5,"findDelegates",""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation","AnnotatedHandlerAttributes",30,9,"constructHandlerAttributesFor",6,"equals",""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation","MultiHandlerDefinition",30,8,"flatten",3,"flatten",""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation","ClasspathParameterResolverFactory",30,13,"findDelegates",5,"findDelegates",""
"axon-messaging-4.10.0","org.axonframework.serialization","ChainedConverter",30,7,"isContinuous",4,"isContinuous",""
"axon-tracing-opentelemetry-4.10.0","org.axonframework.tracing.opentelemetry","OpenTelemetrySpanFactory$Builder",30,6,"<init>",3,"build",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.autoconfig","PersistentStreamMessageSourceRegistrar",30,19,"lambda$postProcessBeanDefinitionRegistry$0",1,"postProcessBeanFactory",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.gateway","RetryingCallback",29,13,"onResult",7,"onResult",""
"axon-messaging-4.10.0","org.axonframework.deadline","SimpleDeadlineManager$Builder",29,7,"<init>",1,"scopeAwareProvider",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.java","SimpleEventScheduler",29,7,"<init>",4,"cancelSchedule",""
"axon-messaging-4.10.0","org.axonframework.messaging.unitofwork","CurrentUnitOfWork",29,8,"clear",6,"clear",""
"axon-messaging-4.10.0","org.axonframework.serialization","LazyDeserializingObject",29,8,"<init>",2,"getObject",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore","SequenceEventStorageEngine$ConcatenatingDomainEventStream",29,6,"<init>",3,"initActiveIfRequired",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore","SequenceEventStorageEngine",29,4,"lastSequenceNumberFor",2,"readSnapshot",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore","AbstractEventStorageEngine$Builder",29,5,"validate",3,"validate",""
"axon-configuration-4.10.0","org.axonframework.config","EventProcessingConfigurer",29,4,"lambda$registerPooledStreamingEventProcessor$5",3,"lambda$registerPooledStreamingEventProcessor$5",""
"axon-configuration-4.10.0","org.axonframework.config","Configurer",29,3,"start",1,"lambda$configureMessageMonitor$1",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jdbc","PostgresSagaSqlSchema",29,9,"sql_loadSaga",2,"sql_loadSaga",""
"axon-test-4.10.0","org.axonframework.test.aggregate","AggregateTestFixture$InMemoryRepository",29,12,"load",10,"load",""
"axon-test-4.10.0","org.axonframework.test.utils","RecordingCommandBus",29,7,"dispatch",3,"isSubscribed",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.autoconfig","InfraConfiguration",29,7,"springAxonConfigurer",1,"lambda$springAxonConfigurer$0",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.callbacks","FutureCallback",28,9,"awaitCompletion",4,"getResult",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.deadletter","SequenceIdentifierCache",28,9,"markNotEnqueued",4,"mightBePresent",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.interceptors","EventLoggingInterceptor",28,14,"lambda$handle$1",6,"lambda$handle$1",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.jobrunr","JobRunrEventScheduler$Builder",28,4,"validate",1,"build",""
"axon-messaging-4.10.0","org.axonframework.messaging.unitofwork","UnitOfWork",28,8,"attachTransaction",3,"isCurrent",""
"axon-modelling-4.10.0","org.axonframework.modelling.command","AggregateScopeDescriptor",28,7,"equals",6,"equals",""
"axon-test-4.10.0","org.axonframework.test.matchers","MapEntryMatcher",28,14,"matchesSafely",6,"matchesSafely",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","MultiStreamableMessageSource$Builder",27,6,"messageSources",2,"lambda$messageSources$2",""
"axon-messaging-4.10.0","org.axonframework.messaging","MessageDecorator",27,10,"describeTo",1,"getDelegate",""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation","InterceptorChainParameterResolverFactory",27,7,"callWithInterceptorChain",4,"matches",""
"axon-messaging-4.10.0","org.axonframework.serialization","SerializedObjectHolder",27,12,"serializePayload",3,"serializePayload",""
"axon-messaging-4.10.0","org.axonframework.serialization","GapAwareTrackingTokenConverter",27,11,"marshal",3,"canConvert",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector","AxonServerConfiguration$PersistentStreamSettings",27,6,"<init>",1,"getInitialSegmentCount",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing","AggregateSnapshotter",27,14,"createSnapshot",4,"createSnapshot",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga","SagaMethodMessageHandlerDefinition",27,13,"wrapHandler",6,"instantiateAssociationResolver",""
"axon-test-4.10.0","org.axonframework.test.deadline","ScheduledDeadlineInfo",27,8,"<init>",6,"equals",""
"axon-disruptor-4.10.0","org.axonframework.disruptor.commandhandling","DisruptorUnitOfWork",26,7,"reset",2,"executeWithResult",""
"axon-disruptor-4.10.0","org.axonframework.disruptor.commandhandling","BlacklistDetectingCallback",26,18,"onResult",8,"onResult",""
"axon-messaging-4.10.0","org.axonframework.commandhandling","GenericCommandMessage",26,6,"asCommandMessage",3,"asCommandMessage",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed.commandfilter","DenyCommandNameFilter",26,6,"equals",4,"equals",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.gateway","AbstractCommandGateway",26,6,"<init>",2,"sendAndForget",""
"axon-messaging-4.10.0","org.axonframework.common.caching","EhCacheAdapter$CacheEventListenerAdapter",26,4,"clone",2,"notifyElementExpired",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","AbstractEventEntry",26,10,"<init>",2,"<init>",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.async","PropertySequencingPolicy$Builder",26,5,"<init>",1,"<init>",""
"axon-messaging-4.10.0","org.axonframework.messaging","RemoteExceptionDescription",26,6,"toString",4,"equals",""
"axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","PublisherResponseType",26,15,"convert",8,"convert",""
"axon-messaging-4.10.0","org.axonframework.serialization.xml","XStreamSerializer$Builder",26,4,"build",2,"build",""
"axon-modelling-4.10.0","org.axonframework.modelling.command","LockAwareAggregate",26,4,"<init>",1,"<init>",""
"axon-modelling-4.10.0","org.axonframework.modelling.command.inspection","AggregateMemberAnnotatedChildEntityCollectionDefinition",26,9,"resolveCommandTarget",4,"extractChildEntityModel",""
"axon-modelling-4.10.0","org.axonframework.modelling.command.inspection","AnnotatedAggregateMetaModelFactory",26,6,"createModel",2,"createModel",""
"axon-test-4.10.0","org.axonframework.test.server","AxonServerSEContainer",26,8,"equals",6,"equals",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed","SimpleMember",25,6,"<init>",6,"equals",""
"axon-messaging-4.10.0","org.axonframework.common","TypeReflectionUtils$VarMap",25,13,"map",7,"map",""
"axon-messaging-4.10.0","org.axonframework.common.caching","JCacheAdapter",25,6,"computeIfPresent",3,"computeIfPresent",""
"axon-messaging-4.10.0","org.axonframework.common.caching","EhCacheAdapter",25,6,"computeIfPresent",3,"computeIfPresent",""
"axon-messaging-4.10.0","org.axonframework.common.caching","JCacheAdapter$JCacheListenerAdapter",25,4,"onCreated",2,"onCreated",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","TrackingEventProcessor$MergeSegmentInstruction",25,20,"runSafe",5,"runSafe",""
"axon-messaging-4.10.0","org.axonframework.serialization.upcasting.event","UpcastedEventRepresentation",25,8,"<init>",2,"getMetaData",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.query","AxonServerQueryBus$QueryResponseSpliterator",25,15,"tryAdvance",4,"tryAdvance",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.query.subscription","GrpcBackedSubscriptionQueryMessage",25,5,"<init>",1,"andMetaData",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing","AbstractSnapshotter$Builder",25,4,"<init>",1,"validate",""
"axon-modelling-4.10.0","org.axonframework.modelling.command","LockingRepository$Builder",25,3,"lockFactory",1,"spanFactory",""
"axon-modelling-4.10.0","org.axonframework.modelling.command.inspection","AnnotatedAggregate$LazyIdentifierDomainEventMessage",25,7,"andMetaData",2,"withMetaData",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga","SagaLifecycle",25,7,"execute",5,"execute",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository","AssociationValueMap$AssociationValueComparator",25,22,"compare",16,"compare",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jdbc","SagaSchema",25,10,"<init>",1,"<init>",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot","TracingProperties$AttributeProviders",25,7,"<init>",1,"setMessageType",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.gateway","CommandGatewayFactory$DispatchOnInvocationHandler$Builder",24,2,"forceCallbacks",1,"retryScheduler",""
"axon-messaging-4.10.0","org.axonframework.common.property","PropertyAccessStrategy",24,7,"<clinit>",3,"compareTo",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","EventUtils",24,9,"lambda$upcastAndDeserializeTrackedEvents$1",3,"asTrackedEventMessage",""
"axon-messaging-4.10.0","org.axonframework.messaging.deadletter","ThrowableCause",24,6,"equals",6,"equals",""
"axon-messaging-4.10.0","org.axonframework.serialization.xml","XStreamSerializer",24,6,"doDeserialize",3,"doDeserialize",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.query","GrpcBackedQueryMessage",24,6,"<init>",1,"getMetaData",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.event.axon","PersistentStreamSequencingPolicyProvider",24,17,"sequencingIdentifier",10,"sequencingIdentifier",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga","AnnotatedSagaManager",24,7,"getSagaCreationPolicy",2,"lambda$getSagaCreationPolicy$1",""
"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jdbc","JdbcSagaStore$Builder",24,4,"validate",2,"validate",""
"axon-messaging-4.10.0","org.axonframework.common","BuilderUtils",23,2,"assertNonNull",2,"lambda$assertPositive$2",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","DefaultEventProcessorSpanFactory",23,9,"createProcessEventSpan",5,"createProcessEventSpan",""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation","MessageHandlerInterceptorDefinition$ResultHandlingInterceptorMember",23,8,"<init>",4,"handle",""
"axon-messaging-4.10.0","org.axonframework.queryhandling","GenericStreamingQueryMessage",23,3,"andMetaData",1,"andMetaData",""
"axon-messaging-4.10.0","org.axonframework.queryhandling","GenericQueryMessage",23,8,"describeTo",1,"withMetaData",""
"axon-messaging-4.10.0","org.axonframework.serialization","SimpleSerializedObject",23,7,"<init>",7,"equals",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.command","AxonServerCommandBus$CommandProcessingTask",23,7,"<init>",2,"lambda$null$0",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.event.axon","AxonServerEventScheduler$Builder",23,4,"validate",2,"validate",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing","DefaultSnapshotterSpanFactory",23,8,"createCreateSnapshotSpan",2,"createSpanName",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing","AbstractSnapshotTrigger",23,6,"prepareSnapshotScheduling",3,"eventHandled",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.conflictresolution","DefaultConflictResolver",23,7,"detectConflicts",4,"detectConflicts",""
"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore","FilteringDomainEventStream",23,9,"hasNext",4,"hasNext",""
"axon-modelling-4.10.0","org.axonframework.modelling.command.inspection","AggregateMemberAnnotatedChildEntityMapDefinition",23,6,"extractChildEntityModel",4,"extractChildEntityModel",""
"axon-test-4.10.0","org.axonframework.test.aggregate","StubAggregateLifecycle",23,4,"close",2,"close",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.autoconfig","JpaAutoConfiguration",23,7,"lambda$null$0",1,"lambda$null$0",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.autoconfig","AxonDbSchedulerAutoConfiguration",23,10,"deadlineManager",1,"dbSchedulerDeadlineDetailsTask",""
"axon-spring-boot-autoconfigure-4.10.0","org.axonframework.springboot.autoconfig.legacyjpa","JpaJavaxAutoConfiguration",23,7,"lambda$null$0",1,"lambda$null$0",""
"axon-messaging-4.10.0","org.axonframework.common","IdentifierFactory",22,12,"<clinit>",3,"<clinit>",""
"axon-messaging-4.10.0","org.axonframework.common","ObjectUtils",22,3,"getNonEmptyOrDefault",3,"getNonEmptyOrDefault",""
"axon-messaging-4.10.0","org.axonframework.deadline","DefaultDeadlineManagerSpanFactory",22,6,"<init>",1,"lambda$createCancelAllWithinScopeSpan$3",""
"axon-messaging-4.10.0","org.axonframework.eventhandling","WrappedTrackerStatus",22,6,"equals",4,"equals",""
"axon-messaging-4.10.0","org.axonframework.eventhandling.pooled","Coordinator$RunState",22,6,"<init>",3,"attemptStart",""
"axon-messaging-4.10.0","org.axonframework.messaging","SimpleHandlerAttributes",22,7,"mergedWith",4,"equals",""
"axon-messaging-4.10.0","org.axonframework.messaging.annotation","MultiParameterResolverFactory",22,8,"flatten",3,"flatten",""
"axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","ConvertingResponseMessage",22,4,"<init>",3,"getPayload",""
"axon-messaging-4.10.0","org.axonframework.serialization","CachingSupplier",22,5,"<init>",2,"lambda$get$1",""
"axon-messaging-4.10.0","org.axonframework.tracing","NestingSpanFactory",22,6,"<init>",4,"createHandlerSpan",""
"axon-server-connector-4.10.0","org.axonframework.axonserver.connector.heartbeat","HeartbeatMonitor",22,7,"<init>",3,"run",""
"axon-configuration-4.10.0","org.axonframework.config","ConfigurationScopeAwareProvider",22,8,"retrieveSagaManagers",2,"retrieveSagaManagers",""
"axon-modelling-4.10.0","org.axonframework.modelling.command","VersionedAggregateIdentifier",22,6,"equals",6,"equals",""
"axon-test-4.10.0","org.axonframework.test.saga","RecordingListenerInvocationErrorHandler",22,7,"<init>",4,"onError",""
"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed","CommandCallbackRepository",21,12,"cancelCallbacksForChannel",3,"cancelCallbacksForChannel",""
"axon-messaging-4.10.0","org.axonframework.common","DateTimeUtils",21,17,"<clinit>",1,"<clinit>",""
